name,yomi,lat,lon,lastchar
川東村,かわひがしむら,34.687393,132.556992,東
川西村,かわにしむら,34.705757,132.552277,西
壬生村,みぶむら,34.684658,132.549042,生
丁保余原村,ようろほよばらむら,34.670593,132.556046,原
南方村,みなみかたむら,34.625862,132.550415,方
本地村,ほんじむら,34.628464,132.50563,地
石井谷村,いしいだにむら,34.653637,132.541275,谷
有田村,ありだむら,34.669559,132.528076,田
後有田村,うしろありだむら,34.688124,132.515315,田
今田村,いまだむら,34.670067,132.504303,田
春木村,はるきむら,34.694046,132.523438,木
有間村,ありまむら,34.688469,132.514847,間
寺原村,てらばらむら,34.684372,132.497894,原
中山村,なかやまむら,34.739372,132.503571,山
川戸村,かわどむら,34.740772,132.534729,戸
岩戸村,いわどむら,34.767418,132.517746,戸
新庄村,しんじようむら,34.764633,132.497375,庄
大塚村,おおつかむら,34.78331,132.438858,塚
筏津村,いかだづむら,34.762131,132.420929,津
田原村,たわらむら,34.748413,132.439362,原
志路原村,しじわらむら,34.717865,132.445938,原
海応寺村,かいおうじむら,34.719151,132.463654,寺
下石村,しもいしむら,34.707485,132.471939,石
上石村,かみいしむら,34.711056,132.452545,石
中原村,なかばらむら,34.680698,132.425766,原
都志見村,つしみむら,34.647644,132.429581,見
戸谷村,とだにむら,34.656803,132.374985,谷
吉木村,よしきむら,34.617016,132.415634,木
今吉田村,いまよしだむら,34.611946,132.446136,田
阿坂村,あざかむら,34.632961,132.461533,坂
溝口村,みぞぐちむら,34.700836,132.381195,口
高野村,たかのむら,34.754055,132.370926,野
移原村,うつるばらむら,34.746986,132.357742,原
米沢村,よねざわむら,34.740074,132.354111,沢
小原村,こばらむら,34.724964,132.339264,原
細見村,ほそみむら,34.729439,132.314102,見
川小田村,かわこだむら,34.73119,132.28653,田
奥中原村,おくなかはらむら,34.735954,132.27507,原
南門原村,なもんばらむら,34.753426,132.280029,原
大利原村,おおとしはらむら,34.765778,132.28183,原
土橋村,つちばしむら,34.792461,132.256485,橋
奥原村,おくばらむら,34.774765,132.263306,原
荒神原村,こうじんばらむら,34.737438,132.234329,原
宮地村,みやじむら,34.732996,132.234718,地
政所村,まんどころむら,34.719784,132.238174,所
橋山村,はしやまむら,34.687687,132.252655,山
東八幡原村,ひがしやわたばらむら,34.709293,132.178879,原
西八幡原村,にしやわたばらむら,34.710255,132.16774,原
戸河内村,とごうちむら,34.605518,132.253555,内
上殿河内村,かみとのごうちむら,34.576678,132.269772,内
上筒賀村,かみつつがむら,34.556919,132.241516,賀
中筒賀村,なかつつがむら,34.561749,132.246628,賀
下殿河内村,しもとのごうちむら,34.586849,132.292282,内
下筒賀村,しもつつがむら,34.593849,132.302419,賀
坪野村,つぼのむら,34.557404,132.336487,野
下村,しもむら,34.544983,132.33316,下
麦谷村,むぎだにむら,34.515697,132.309937,谷
和田村,わだむら,34.497746,132.288788,田
菅沢村,すがざわむら,34.495811,132.25679,沢
多田村,ただむら,34.463329,132.219055,田
下伏谷村,しもふしだにむら,34.458878,132.28746,谷
上伏谷村,かみふしだにむら,34.458878,132.28746,谷
葛原村,つづらばらむら,34.420811,132.301987,原
虫所山村,むしところやまむら,34.421169,132.163193,山
飯山村,いいのやまむら,34.414871,132.09967,山
中道村,なかみちむら,34.37513,132.089203,道
浅原村,あさはらむら,34.338531,132.133682,原
津田村,つだむら,34.370487,132.175842,田
玖島村,くじまむら,34.403534,132.2379,島
友田村,ともたむら,34.352215,132.211914,田
永原村,ながはらむら,34.374779,132.238358,原
河津原村,かわづはらむら,34.368797,132.208313,原
渡瀬村,わたのせむら,34.321835,132.225372,瀬
上河内村,かみごうちむら,34.424618,132.337814,内
下河内村,しもごうちむら,34.424255,132.313904,内
下小深川村,しもこぶかわむら,34.410435,132.357803,川
上小深川村,かみこぶかわむら,34.430592,132.357788,川
石内村,いしうちむら,34.38146,132.361984,内
口和田村,くちわだむら,34.395248,132.372513,田
利松村,としまつむら,34.399887,132.3759,松
高井村,たかいむら,,,井
中須賀村,なかすがむら,34.38678,132.372406,賀
寺地村,てらじむら,34.38678,132.372406,地
寺田村,てらだむら,,,田
保井田村,ほいだむら,,,田
皆賀村,みながむら,,,賀
五日市村,いつかいちむら,,,市
海老塩浜,かいろうしおはま,,,浜
坪井村,つぼいむら,,,井
屋代村,やしろむら,,,代
佐方村,さかたむら,34.36308,132.339108,方
佐方村,さかたむら,34.36308,132.339108,方
廿日市,はつかいち,34.35459,132.338485,日
下平良村,しもへらむら,34.353181,132.332008,良
上平良村,かみへらむら,34.358429,132.318825,良
原村,はらむら,34.390713,132.30986,原
宮内村,みやうちむら,34.348861,132.316228,内
地御前村,じごぜんむら,34.333347,132.31203,前
大野村,おおのむら,34.297212,132.27767,野
口谷尻村,くちたにじりむら,,,尻
東町,ひがしまち,,,東
西町,にしまち,34.29491,132.320872,西
三吉村,みよしむら,34.238182,132.41011,吉
畑村,はたむら,34.210918,132.406693,畑
岡村,おかむら,34.162106,132.398865,岡
高田村,たかたむら,34.240112,132.426132,田
中村,なかむら,34.21933,132.436142,中
鹿川村,かのかわむら,34.19339,132.448105,川
飛渡瀬村,ひとのせむら,34.208103,132.463303,瀬
柿浦村,かきのうらむら,34.184589,132.467941,浦
小古江村,こふるえむら,34.186527,132.456223,江
大原村,おおはらむら,34.156693,132.46434,原
深江村,ふかえむら,34.154793,132.450378,江
松原村,まつがはらむら,34.296787,132.22023,原
奥谷尻村,おくたにじりむら,34.312727,132.192444,尻
後原村,うしろばらむら,34.2967,132.16983,原
小栗林村,こくりばやしむら,34.30455,132.160507,林
大栗林村,おおくりばやしむら,34.289436,132.14592,林
玖波村,くばむら,34.259129,132.226248,波
黒川村,くろかわむら,34.250172,132.216881,川
小方村,おがたむら,34.232494,132.209045,方
木野村,このむら,34.214737,132.200053,野
油見村,ゆうみむら,34.219275,132.217522,見
大竹村,おおたけむら,34.210888,132.217922,竹
久賀村,くかむら,33.937672,132.266953,賀
椋野村,むくのむら,33.950668,132.231567,野
屋代村,やしろむら,33.914888,132.213921,代
小松村,こまつむら,33.936412,132.17897,松
笠佐島,かささじま,33.942513,132.160278,島
日見村,ひみむら,33.90353,132.188919,見
横見村,よこみむら,33.895203,132.194901,見
戸田村,へたむら,33.875628,132.208199,田
出井村,いずいむら,33.873966,132.215515,井
安下庄・安下庄浦,あげのしよう・あげのしよううら,33.897982,132.278183,浦
日前村,ひくまむら,33.923691,132.291138,前
土井村,どいむら,33.913338,132.308136,井
油良村,ゆらむら,33.907242,132.313858,良
浮島,うかしま,33.949909,132.345459,島
西方村,にしがたむら,33.885509,132.357452,方
地家室,じかむろ,33.870983,132.350433,室
沖家室,おきかむろ,33.852745,132.361847,室
平野村,ひらのむら,33.900143,132.355499,野
森村,もりむら,33.916954,132.360794,森
神浦村,こうのうらむら,33.922466,132.376312,浦
和田村,わだむら,33.935322,132.411697,田
伊保田村,いほたむら,33.945499,132.428818,田
和木村,わきむら,34.204613,132.21904,木
瀬田村,せたむら,34.191975,132.215622,田
関ヶ浜村,せきがはまむら,34.195015,132.189377,浜
長谷村,ながたにむら,34.212479,132.144394,谷
大根川村,おおねがわむら,34.229031,132.127609,川
佐坂村,さざかむら,34.228626,132.113419,坂
瀬戸内村,せとのうちむら,34.249996,132.115311,内
中垣内村,なかがいちむら,34.240746,132.123917,内
黒沢村,くろざわむら,34.240269,132.128952,沢
百合谷村,ゆりたにむら,34.230202,132.145187,谷
岸根村,がんねむら,34.247913,132.134552,根
釜ヶ原村,かまがはらむら,34.294384,132.122101,原
渋前村,しぶくまむら,34.218582,132.093811,前
西畑村,にしばたむら,34.211613,132.066132,畑
生見村,いきみむら,34.247898,132.086365,見
下畑村,しもはたむら,34.234772,132.057831,畑
阿賀村,あかむら,34.289299,132.068512,賀
中山村,なかやまむら,34.296124,132.099854,山
本郷村,ほんごうむら,34.290527,132.043274,郷
本谷村,ほんだにむら,34.328037,132.044815,谷
宇塚村,うづかむら,34.304813,132.023087,塚
黒沢村,くろざわむら,34.320305,132.016083,沢
波野村,はのむら,34.258759,132.032059,野
大原村,おおばらむら,34.370449,132.050766,原
宇佐郷村,うさごうむら,34.388641,132.021729,郷
須川村,すがわむら,34.344379,132.005463,川
深川村,ふかがわむら,34.317108,131.983063,川
府谷村,ふのたにむら,34.287022,131.993393,谷
大野村,おおのむら,34.311035,131.9328,野
中ノ瀬村,なかのせむら,34.28756,131.954361,瀬
広瀬村,ひろせむら,34.274345,131.921814,瀬
野谷村,のたにむら,34.224815,131.954773,谷
四馬神村,しめがみむら,34.233955,131.979904,神
小川村,こがわむら,34.242199,132.00737,川
添谷村,そえだにむら,34.256199,131.999908,谷
川上村,かわかみむら,34.116798,132.045349,上
小畑村,こばたむら,,,畑
明見谷村,あけみだにむら,34.134171,132.035919,谷
三瀬川村,さんぜがわむら,34.152859,131.97551,川
獺越村,おそごえむら,34.123432,131.994934,越
下久原村,しもくばらむら,34.096893,132.045563,原
上久原村,かみくばらむら,34.071693,132.071381,原
長野村,ながのむら,34.091099,132.001663,野
差川村,さすがわむら,34.075878,132.016281,川
樋余地村,ひよじむら,34.100559,131.975189,地
須通村,すどおりむら,34.100487,132.002007,通
用田村,ようだむら,34.068146,132.059921,田
午王内村,ごうのうちむら,34.067966,132.056527,内
中山村,なかやまむら,34.034721,132.0392,山
田尻村,たじりむら,34.034431,132.070969,尻
祖生村,そおむら,34.073205,132.116187,生
玖珂本郷,くがほんごう,,,郷
神代村,こうじろむら,33.970998,132.19125,代
遠崎村,とおざきむら,,,崎
横山,よこやま,34.170798,132.175262,山
川原町,かわらまち,34.168533,132.174049,原
錦見町,にしみまち,34.164507,132.180206,見
新小路町,しんこうじまち,34.163322,132.190491,路
川西町,かわにしまち,34.159739,132.172646,西
今津町,いまづまち,34.161232,132.21431,津
今津村,いまづむら,34.166856,132.222361,津
室木村,むろのきむら,34.177966,132.224475,木
装束浜,しようぞくはま,34.198045,132.230085,浜
向今津村,こいまづむら,34.160376,132.232496,津
中津村,なかづむら,34.150764,132.215616,津
錦見村,にしみむら,34.168527,132.19347,見
川西村,かわにしむら,34.152918,132.172371,西
平田村,ひらたむら,34.144316,132.182961,田
牛野谷村,うしのやむら,34.15298,132.19779,谷
門前村,もんぜんむら,34.147992,132.213165,前
尾津村,おづむら,34.135815,132.207927,津
海土路村,みどろむら,34.130925,132.196235,路
藤生村,ふじゆうむら,34.119794,132.192299,生
青木村,おうぎむら,34.100532,132.197531,木
保津村,ほうづむら,34.086498,132.203545,津
叶木村,かのうぎむら,34.100647,132.13855,木
柱島,はしらじま,34.020554,132.412354,島
通津郷,つづごう,34.065016,132.188171,郷
通津村,つづむら,34.073696,132.182037,津
長野村,ながのむら,34.056335,132.194305,野
小瀬村,おぜむら,34.212513,132.177551,瀬
関戸村,せきどむら,34.180096,132.181496,戸
多田村,ただむら,34.182304,132.155502,田
田原村,たわらむら,34.17321,132.143341,原
御庄村,みしようむら,34.159893,132.155701,庄
柱野村,はしらのむら,34.13118,132.15062,野
大谷村,おおたにむら,34.15641,132.135361,谷
守内村,しゆうちむら,34.172085,132.133194,内
瓦谷村,かわらだにむら,34.179665,132.117661,谷
杭名村,くいなむら,34.179684,132.10817,名
下村,しもむら,34.169106,132.095917,下
行波村,ゆかばむら,34.17498,132.091461,波
天尾村,てんのおむら,34.180862,132.058395,尾
川尻村,かわじりむら,34.179332,132.069296,尻
赤谷村,あかだにむら,34.173282,132.063769,谷
吉谷村,きちだにむら,34.181391,132.066498,谷
深谷村,ふかだにむら,,,谷
相の谷村,あいのたにむら,34.13081,132.064819,谷
土生村,はぶむら,34.152527,132.099396,生
保木村,ほうきむら,34.16404,132.110596,木
上田村,うえだむら,34.154144,132.107468,田
寺山村,てらやまむら,34.156193,132.120483,山
入野村,いりのむら,34.140427,132.102463,野
大山村,おおやまむら,34.133068,132.08783,山
廿木村,はたきむら,34.123604,132.108917,木
柳井村,やないむら,33.983452,132.112854,井
津町,つまち,33.967808,132.110336,津
古開作村,こがいさくむら,33.964062,132.096603,作
新庄村,しんじようむら,33.976315,132.086502,庄
余田村,よたむら,33.98584,132.067093,田
伊保庄村,いほのしようむら,33.904232,132.124153,庄
平郡島,へいぐんじま,33.792522,132.226974,島
室津村,むろつむら,33.846363,132.134216,津
上関村,かみのせきむら,33.82235,132.078217,関
岩見島,いわみしま,33.783669,131.976837,島
八島,やしま,33.73867,132.145187,島
佐郷島,さごうじま,33.875725,132.061859,島
佐賀村,さがむら,33.8988,132.092407,賀
曾根村,そねむら,33.9217,132.070984,根
大野村,おおのむら,33.928965,132.091797,野
宇佐木村,うさなぎむら,33.94899,132.092773,木
平生村,ひらおむら,33.945328,132.07637,生
竪ヶ浜村,たてがはまむら,33.947662,132.063553,浜
馬島,うましま,33.893921,132.048798,島
麻郷村,おごうむら,33.936018,132.041153,郷
川西村,かわにしむら,33.96246,132.009094,西
宿井村,しゆくいむら,33.973915,132.020782,井
波野村,はのむら,33.969086,132.042664,野
大波野村,おおばのむら,33.976631,132.054703,野
岩田村,いわたむら,33.982563,131.988388,田
塩田村,しおたむら,33.998238,132.037231,田
小松原村,こまつばらむら,34.047359,132.010773,原
清尾村,せいのおむら,34.055168,131.985291,尾
樋口村,ひぐちむら,34.071499,131.978302,口
八代村,やしろむら,34.094254,131.945099,代
原村,はらむら,34.066978,131.960968,原
安田村,やすだむら,34.036446,131.966995,田
呼坂村,よびさかむら,34.059048,131.943146,坂
大河内村,おおかわちむら,34.023735,131.948151,内
三井村,みいむら,33.998518,131.949265,井
立野村,たてのむら,33.999271,131.974777,野
浅江村,あさなえむら,,,江
島田村,しまたむら,33.972782,131.935793,田
光井村,みついむら,33.955184,131.957613,井
室積浦,むろづみうら,,,浦
牛島,うしま,33.861595,132.018463,島
鹿野上村,かのかみむら,34.253082,131.853287,上
鹿野中村,かのなかむら,34.228466,131.798294,中
鹿野下村,かのしもむら,34.210499,131.825378,下
巣山村,すやまむら,34.231476,131.767578,山
東豊井村,ひがしとよいむら,34.004568,131.874427,井
西豊井村,にしとよいむら,34.011902,131.868178,井
末武下村,すえたけしもむら,33.986166,131.856094,下
笠戸島,かさどしま,33.960022,131.854721,島
平田開作村,ひらたかいさくむら,34.01268,131.846878,作
末武中村,すえたけなかむら,34.025146,131.842819,中
末武上村,すえたけかみむら,34.043716,131.869751,上
生野屋村,いくのやむら,34.047096,131.887268,屋
河内村,こうちむら,34.012997,131.897705,内
山田村,やまだむら,34.047009,131.906265,田
切山村,きりやまむら,34.047707,131.923767,山
瀬戸村,せとむら,34.067902,131.888947,戸
大藤谷村,おおふじたにむら,34.071899,131.917145,谷
温見村,ぬくみむら,34.078175,131.90329,見
下谷村,くだたにむら,34.089306,131.872162,谷
徳山村,とくやまむら,34.050648,131.820485,山
遠石村,といしむら,34.039273,131.822458,石
櫛ヶ浜村,くしがはまむら,34.030449,131.82972,浜
栗屋村,くりやむら,34.013332,131.813354,屋
大島村,おおしまむら,33.991657,131.799316,島
粭島,すくもじま,33.978951,131.76355,島
中須村,なかずむら,34.125904,131.925743,須
大向村,おおむかいむら,34.177864,131.831726,向
莇地村,あぞうじむら,34.110844,131.838089,地
中野村,なかのむら,34.135742,131.774384,野
川上村,かわかみむら,34.121887,131.794876,上
上村,かみむら,34.078415,131.79818,上
下上村,しもかみむら,34.086124,131.778992,上
小畑村,おばたむら,34.102062,131.738953,畑
夜市村,やじむら,34.089615,131.715469,市
湯野村,ゆのむら,34.108093,131.6716,野
戸田村,へたむら,34.073734,131.679123,田
大津島,おおつしま,34.007275,131.697586,島
富田村,とんだむら,34.039097,131.761826,田
福川村,ふくがわむら,34.083534,131.729324,川
馬神村,うまがみむら,34.123508,131.710831,神
高瀬村,たかせむら,34.173935,131.767929,瀬
上村,かみむら,34.149212,131.710846,上
藤木村,ふじきむら,34.147312,131.677261,木
島地村,しまじむら,34.16304,131.691879,地
山畑村,やまはたむら,34.177338,131.69281,畑
鯖河内村,さばごうちむら,34.208263,131.742279,内
深谷村,ふかだにむら,34.208027,131.695618,谷
三谷村,みたにむら,34.256001,131.723465,谷
柚木村,ゆのきむら,34.3237,131.708633,木
野谷村,のたにむら,34.291553,131.642426,谷
船路村,ふなじむら,34.26215,131.667877,路
八坂村,やさかむら,34.223145,131.664078,坂
引谷村,ひくたにむら,34.221622,131.614914,谷
堀村,ほりむら,34.189011,131.636612,堀
伊賀地村,いかじむら,34.16766,131.634903,地
岸見村,きしみむら,34.154419,131.609421,見
宮市町,みやいちまち,34.062047,131.572126,市
三田尻村,みたじりむら,34.046885,131.57142,尻
三田尻町,みたじりまち,34.044919,131.57523,尻
新田村,しんでんむら,34.037136,131.57192,田
浜方村,はまがたむら,34.016449,131.557281,方
向島,むこうじま,34.005028,131.580688,島
野島,のしま,33.940872,131.695419,島
田島村,たじまむら,34.014606,131.53093,島
西ノ浦,にしのうら,34.040337,131.51992,浦
植松村,うえまつむら,34.045601,131.528473,松
伊佐江村,いさえむら,34.038055,131.554077,江
佐野村,さのむら,34.057476,131.518448,野
大崎村,おおさきむら,34.072056,131.543915,崎
高井村,たかいむら,34.07885,131.546982,井
下右田村,しもみぎたむら,34.082199,131.556274,田
上右田村,かみみぎたむら,34.096363,131.567978,田
真尾村,まなおむら,34.095798,131.604706,尾
奥畑村,おくはたむら,34.146267,131.643448,畑
鈴屋村,すずやむら,34.11517,131.583237,屋
中山村,なかやまむら,34.139729,131.609268,山
切畑村,きりはたむら,34.083874,131.501541,畑
台道村,だいどうむら,34.052521,131.480865,道
上中郷,かみなかごう,34.134544,131.395523,郷
中下郷,なかしもごう,34.093209,131.399791,郷
本郷,ほんごう,34.07152,131.404709,郷
青江村,あおえむら,34.006954,131.360916,江
阿知須浦,あじすうら,,,浦
井関村,いせきむら,34.011729,131.338363,関
野田町,のだまち,34.185486,131.479904,田
八幡馬場町,やわたばばまち,34.184891,131.48351,場
円政寺町,えんせいじまち,34.181526,131.482246,寺
堂ノ前町,どうのまえちよう,34.179476,131.480804,前
上竪小路町,かみたてこうじまち,34.187271,131.476929,路
下竪小路町,しもたてこうじまち,34.181346,131.480328,路
久保小路町,くぼしようじまち,34.180786,131.479019,路
大市町,おおいちまち,34.179131,131.480103,市
中市町,なかいちまち,34.178188,131.478561,市
米屋町,こめやちよう,34.17696,131.477234,屋
諸願小路町,しよがんしようじまち,34.179689,131.479691,路
銭湯小路町,せんとうしようじまち,34.179094,131.479126,路
新馬場町,しんばばまち,34.18055,131.478226,場
中河原町,なかがわらまち,34.178506,131.477161,原
後河原町,うしろがわらまち,34.181601,131.476357,原
相物小路町,あいものしようじまち,34.178659,131.479332,路
松ノ木町,まつのきちよう,34.178005,131.480995,木
馬場殿小路町,ばばどのしようじまち,34.177076,131.479469,路
北野小路町,きたのしようじまち,34.178188,131.478561,路
米殿小路町,よねどのしようじまち,34.175896,131.478439,路
今市町,いまいちまち,34.174824,131.477978,市
今道町,いまみちまち,34.173,131.477269,道
今小路町,いましようじまち,34.178188,131.478561,路
御局小路町,おつぼねしようじまち,34.177574,131.477898,路
早間田町,はやまだまち,34.17763,131.475093,田
新町,しんまち,34.176245,131.476234,新
道場門前町,どうじようもんぜんまち,34.174959,131.475853,前
西門前町,にしもんぜんまち,34.172913,131.473534,前
糸米小路町,いとよねしようじまち,34.174212,131.47316,路
新橋町,しんばしまち,34.172192,131.473831,橋
鰐石町,わにいしまち,34.170542,131.477287,石
田町,たまち,34.170921,131.471443,田
中讃井町,なかさないまち,34.169214,131.469574,井
中尾村,なかおむら,34.201878,131.439957,尾
宮野恋路村,みやのこいじむら,34.200893,131.502975,路
宮野中村,みやのなかむら,34.21698,131.513657,中
仁保上郷,にほかみごう,34.251472,131.590393,郷
仁保下郷,にほしもごう,34.19486,131.559525,郷
深野村,ふかのむら,34.190407,131.542496,野
長野村,ながのむら,34.160595,131.526459,野
御堀村,みほりむら,34.152794,131.488197,堀
矢田村,やたむら,34.145569,131.507019,田
問田村,といだむら,34.138813,131.497375,田
宇津木畑,うつぎばた,,,畑
吉敷村,よしきむら,34.162839,131.450446,敷
朝田村,あさだむら,34.149879,131.417313,田
黒川村,くろかわむら,34.139675,131.434052,川
矢原村,やばらむら,34.160633,131.456709,原
平井村,ひらいむら,34.153713,131.46373,井
吉田村,よしだむら,34.139793,131.471832,田
恒富村,つねとみむら,34.129471,131.45079,富
平野村,ひらのむら,34.129471,131.45079,野
秋穂二島村,あいおふたじまむら,34.043148,131.4189,島
名田島村,なたじまむら,34.068817,131.414719,島
嘉川村,かがわむら,34.085941,131.369843,川
江崎村,えざきむら,34.054262,131.363541,崎
佐山村,さやまむら,34.042114,131.346695,山
遠波村,とおなみむら,34.042114,131.346695,波
東吉部村,ひがしきべむら,34.14217,131.291336,部
西吉部村,にしきべむら,34.118626,131.258057,部
万倉村,まぐらむら,34.121408,131.233894,倉
今富村,いまどみむら,34.091091,131.25415,富
西万倉村,にしまぐらむら,34.082935,131.225784,倉
東万倉村,ひがしまぐらむら,34.056759,131.243347,倉
芦河内村,あしがわちむら,34.087074,131.271667,内
舟木村,ふなきむら,34.052166,131.207214,木
舟木市村,ふなきいちむら,34.052166,131.207214,市
逢坂村,あいさかむら,34.052166,131.207214,坂
山野井村,やまのいむら,34.067146,131.12851,井
津布田村,つぶたむら,34.022762,131.121124,田
土生浦,はぶうら,34.054516,131.084152,浦
福田村,ふくだむら,34.064964,131.103546,田
小埴生村,おはぶむら,34.054516,131.084152,生
四ヶ小野,しかおの,34.092719,131.304794,野
岐波村,きわむら,33.974785,131.319885,波
市ノ小野村,いちのおのむら,34.117241,131.334793,野
宇内村,うないむら,34.117241,131.334793,内
上ノ小野村,かみのおのむら,34.117241,131.334793,野
小野村,おのむら,34.091724,131.314117,野
櫟原村,いちいばらむら,34.090504,131.300156,原
下ノ小野村,しものおのむら,34.117241,131.334793,野
如意寺村,によいじむら,34.096924,131.290787,寺
棯小野村,うつぎおのむら,34.089241,131.342438,野
藤河内村,ふじかわちむら,34.074139,131.324219,内
山中村,やまなかむら,34.058125,131.315887,中
車地村,くるまじむら,34.044338,131.296204,地
間地,かんち,34.016708,131.287262,地
木田村,きだむら,34.064102,131.281021,田
瓜生野村,うりうのむら,34.049656,131.281693,野
吉見村,よしみむら,34.042591,131.25708,見
棚井村,たないむら,34.024616,131.238785,井
広瀬村,ひろせむら,34.002407,131.238403,瀬
川上村,かわかみむら,33.993031,131.27301,上
宇部村,うべむら,33.951902,131.255338,部
中山村,なかやまむら,33.985443,131.245743,山
際波村,きわなみむら,34.006897,131.222359,波
上開作,かみかいさく,34.00695,131.21312,作
中野開作,なかのがいさく,33.987053,131.216858,作
妻崎開作,つまざきかいさく,33.972759,131.209854,作
妻崎新開作,つまざきしんかいさく,33.972759,131.209854,作
古開作,ふるがいさく,33.957695,131.172302,作
小野田新開作,おのだしんかいさく,33.957695,131.172302,作
高畑,たかはた,34.03421,131.193726,畑
高泊開作,たかとまりかいさく,34.010502,131.180527,作
後潟開作,うしろがたかいさく,34.008778,131.163803,作
千崎村,ちざきむら,34.027493,131.177185,崎
阿弥陀寺町,あみだじまち,33.95937,130.94838,寺
外浜町,とばままち,33.958164,130.945312,浜
中之町,なかのまち,33.958164,130.945312,之
赤間町,あかままち,33.959339,130.943756,間
東南部町,ひがしなべまち,33.955765,130.940384,部
西南部町,にしなべまち,33.955765,130.940384,部
東細江町,ひがしほそえまち,33.952278,130.936699,江
西細江町,にしほそえまち,33.951527,130.931788,江
豊前田,ぶぜんだ,33.952076,130.92717,田
竹崎浦,たけざきうら,33.952862,130.924191,浦
今浦,いまうら,33.95521,130.921722,浦
伊崎浦,いざきうら,33.95615,130.916138,浦
長崎村,ながさきむら,33.95646,130.924896,崎
赤間関後地,あかまがせきうしじ,33.960853,130.934749,地
引島,ひくしま,33.932662,130.910472,島
六連島,むつれじま,33.975601,130.863251,島
武久村,たけひさむら,33.980083,130.923505,久
幡生村,はたぶむら,33.982019,130.931214,生
後田村,うしろだむら,33.970469,130.932174,田
椋野村,むくのむら,33.971881,130.948949,野
藤ヶ谷村,ふじがたにむら,33.98127,130.955734,谷
高畑村,たかはたむら,33.98653,130.968109,畑
前田村,まえだむら,33.976875,130.971039,田
中浜町,なかはままち,34.110443,130.903198,浜
土居ノ内町,どいのうちまち,34.110443,130.903198,内
金屋町,かなやまち,34.110443,130.903198,屋
印内町,いんないまち,34.110443,130.903198,内
松小田村,まつおだむら,34.024734,130.991318,田
才川村,さいがわむら,34.030964,130.99733,川
宇部村,うべむら,34.040409,131.005768,部
神田村,かんだむら,34.054104,131.014871,田
山田村,やまだむら,34.059711,130.993164,田
阿内村,おうちむら,34.088654,131.004318,内
宇津井村,うづいむら,34.07032,131.068604,井
松屋村,まつやむら,34.050358,131.067993,屋
吉田村,よしだむら,34.090868,131.075714,田
一ノ宮村,いちのみやむら,33.999605,130.952789,宮
秋根村,あきねむら,34.009761,130.952277,根
勝谷村,しようやむら,34.007545,130.973071,谷
田倉村,たくらむら,34.017637,130.973668,倉
形山村,かたちやまむら,34.017698,130.957787,山
小野村,おのむら,34.044048,130.956436,野
井田村,いだむら,34.056286,130.971909,田
内日上村,うついかみむら,34.089191,130.9487,上
内日下村,うついしもむら,34.102749,130.967499,下
植田村,うえだむら,34.115341,130.981621,田
垢田村,あかだむら,33.99144,130.918166,田
稗田村,ひえだむら,33.994329,130.928284,田
熊野村,くまのむら,33.987598,130.937057,野
伊倉村,いくらむら,34.002245,130.933965,倉
綾羅木村,あやらぎむら,34.007125,130.922692,木
有富村,ありどみむら,34.018246,130.945496,富
石原村,いしわらむら,34.020676,130.952103,原
蒲生野村,かもうのむら,34.042702,130.94101,野
安岡村,やすおかむら,34.03587,130.930695,岡
横野村,よこのむら,34.033291,130.913712,野
福江村,ふくえむら,34.048141,130.924377,江
吉見下村,よしみしもむら,34.066345,130.921249,下
吉見上村,よしみかみむら,34.088928,130.92012,上
永田郷,ながたごう,34.088142,130.896622,郷
蓋井島,ふたおいじま,34.103645,130.786667,島
室津上村,むろつかみむら,34.11747,130.880798,上
室津下村,むろつしもむら,34.132431,130.881897,下
黒井村,くろいむら,34.119259,130.920685,井
吉永村,よしながむら,34.1297,130.925858,永
涌田村,わいたむら,34.148396,130.907791,田
宇賀村,うかむら,34.222556,130.931346,賀
久野村,くのむら,34.14946,130.967422,野
楢崎村,ならざきむら,34.137215,130.995163,崎
吉賀村,よしかむら,34.129852,131.014999,賀
上保木村,かみほきむら,34.132076,131.047485,木
下保木村,しもほきむら,34.116825,131.060806,木
上大野村,かみおおのむら,34.111851,131.050385,野
下大野村,しもおおのむら,34.097027,131.051483,野
田部村,たべむら,34.108871,131.038406,部
上田部村,かみたべむら,34.10244,131.023621,部
七見村,ななみむら,34.109898,131.006638,見
西中山村,にしなかやまむら,34.152039,131.03656,山
東中山村,ひがしなかやまむら,34.146179,131.058502,山
轡井村,くつわいむら,34.118687,131.081314,井
道市村,みちいちむら,34.133282,131.076202,市
樅木村,もみのきむら,,,木
木工路子村,むくろうじむら,34.216145,131.001648,子
殿居村,とのいむら,34.266251,131.029831,居
一ノ俣村,いちのまたむら,34.283485,131.057617,俣
佐野村,さのむら,34.264336,131.046997,野
荒木村,あらきむら,34.254292,131.047745,木
浮石村,うきいしむら,34.241203,131.049316,石
宇内村,うないむら,34.239544,131.076309,内
金道村,きんどうむら,34.226803,131.068512,道
稲見村,いなみむら,34.246479,131.092773,見
八道村,やじむら,34.218346,131.059998,道
鷹子村,たかのこむら,34.206036,131.03923,子
殿敷村,とのしきむら,34.19371,131.091904,敷
楢原村,ならわらむら,34.213058,131.089127,原
矢田村,やたむら,34.202244,131.070801,田
西市町,にしいちまち,34.202335,131.075424,市
庭田村,にわたむら,34.201046,131.057892,田
阿座上村,あざかみむら,34.193085,131.056747,上
